enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-09-21-0863685,Medium,2023Q3,31221639,10733164,2214148,2705487,3224486,18877285,1142797,3321214,5619895,3321214,0,598666,33.2,8.8,0
UDYAM-TN-09-21-0863685,Medium,2023Q4,23361985,10975943,2287222,1634732,5200187,20098083,251923,2943628,4205157,2943628,0,209769,16.8,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q1,28498532,14211246,1605916,1671460,6095569,23584191,548226,3764058,5129736,3764058,0,556991,13.9,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q2,43641272,21205682,5056010,2401658,5693582,34356932,1510729,5764611,7855429,5764611,0,821714,22.0,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q3,34987986,15578604,3235485,2259663,4137921,25211674,1252006,3788537,6297838,3788537,0,903316,90.5,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q4,23666393,11830151,2839428,2086036,3499384,20254999,128855,3011367,4259951,3011367,0,571182,47.1,8.8,0
UDYAM-TN-14-21-0288340,Medium,2022Q1,68311579,33946984,5613121,4455217,15048941,59064262,941579,9464928,12296084,9464928,0,379390,53.9,3.7,0
UDYAM-TN-14-21-0288340,Medium,2022Q2,70710441,32592955,5927611,5882907,7250305,51653779,1646921,7721755,12727879,7721755,0,1177430,37.8,3.7,0
UDYAM-TN-14-21-0288340,Medium,2022Q3,50972333,18869693,3295876,3920778,8367653,34454000,2519891,5614570,9175020,5614570,0,1390109,65.3,3.7,0
UDYAM-TN-14-21-0288340,Medium,2022Q4,51417112,23885293,3307476,4815950,12477626,44486344,1457370,7418138,9255080,7418138,0,348585,74.0,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q1,67545385,23440811,5159038,5644659,9057461,43301970,2344905,6887334,12158169,6887334,0,1231526,43.4,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q2,64636824,31656980,6366811,5004716,7568061,50596569,377653,8344800,11634628,8344800,0,2347845,20.5,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q3,72785838,22551293,7819089,5731326,9849106,45950814,2356458,7194610,13101451,7194610,0,693767,25.8,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q4,48367307,19910732,4040129,2481242,5136340,31568443,2357404,4629247,8706115,4629247,0,1008163,58.9,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q1,69686301,32761027,4274546,6774381,8950923,52760877,2075786,9011154,12543534,9011154,0,501087,12.8,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q2,71386389,30442866,8323121,3992764,11532661,54291412,2131837,9718011,12849550,9718011,0,1234322,65.1,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q3,68392460,31799455,3771666,6631767,10361855,52564743,158641,7673406,12310643,7673406,0,1362123,52.4,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q4,56673266,28024950,4362740,4564318,6549372,43501381,937639,7054873,10201188,7054873,0,1923619,40.1,3.7,0
UDYAM-TN-33-22-0407248,Micro,2022Q1,387372,141416,23764,26119,44825,236124,15381,38339,69727,38339,0,2265,39.4,0.4,0
UDYAM-TN-33-22-0407248,Micro,2022Q2,477167,193427,39887,31661,76115,341090,4265,52986,85890,52986,0,5851,75.2,0.4,0
UDYAM-TN-33-22-0407248,Micro,2022Q3,373928,175918,35731,33180,70301,315131,14555,47142,67307,47142,0,12923,38.7,0.4,0
UDYAM-TN-33-22-0407248,Micro,2022Q4,320029,126903,21344,20131,78745,247123,2292,43766,57605,43766,0,11778,29.7,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q1,370489,134605,21064,22813,79413,257894,11626,37754,66688,37754,0,14846,63.1,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q2,417336,150869,25146,25589,43691,245295,18524,39892,75120,39892,0,2307,56.9,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q3,464844,182025,25728,40546,53363,301662,13653,45616,83672,45616,0,20005,82.4,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q4,365457,109712,36576,31857,68392,246537,7725,37560,65782,37560,0,4998,88.0,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q1,355393,158220,30934,19770,55224,264148,1899,38748,63971,38748,0,10549,25.1,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q2,501135,239412,50306,26991,100689,417398,20239,68402,90204,68402,0,17094,74.8,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q3,431738,207003,32968,41050,97812,378834,6798,67529,77713,67529,0,5008,77.8,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q4,415217,132576,47131,22029,47188,248923,7179,40445,74739,40445,0,7847,16.5,0.4,0
UDYAM-TN-21-22-0958378,Small,2022Q1,4238231,1457047,441003,262010,856576,3016636,111741,457414,762882,457414,0,125250,35.1,8.5,0
UDYAM-TN-21-22-0958378,Small,2022Q2,5900692,2180059,331938,540157,1416606,4468761,171437,792067,1062125,792067,0,216158,75.1,8.5,0
UDYAM-TN-21-22-0958378,Small,2022Q3,4377298,2009754,322368,402241,812725,3547088,166728,512560,787914,512560,0,35864,22.2,8.5,0
UDYAM-TN-21-22-0958378,Small,2022Q4,3732629,1289306,234184,342623,863058,2729171,73814,448625,671873,448625,0,95454,94.4,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q1,3855061,1398578,426332,231081,756805,2812796,119540,414489,693911,414489,0,178379,81.8,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q2,4176116,2034431,496395,235711,740153,3506689,73027,624120,751701,624120,0,180775,77.8,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q3,4105486,1961870,406635,308139,919166,3595811,179851,525477,738987,525477,0,203993,58.9,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q4,3404791,1509578,257100,293797,776651,2837126,83814,473058,612862,473058,0,87648,42.9,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q1,3442180,1665199,324387,204019,727112,2920716,134956,430730,619592,430730,0,21886,83.0,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q2,5971234,2257853,540804,420758,1009931,4229345,276848,683956,1074822,683956,0,169547,55.6,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q3,4415280,1550501,231528,231170,461668,2474867,54126,419061,794750,419061,0,152674,37.1,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q4,3078986,1473963,343179,173305,626658,2617105,33206,379389,554217,379389,0,16695,58.3,8.5,0
UDYAM-TN-34-22-0076055,Micro,2022Q1,144094,71726,11118,14086,14686,111615,566,19722,25937,19722,0,6062,40.3,14.6,0
UDYAM-TN-34-22-0076055,Micro,2022Q2,171575,61490,18014,11325,40244,131073,8566,20827,30884,20827,0,5890,15.2,14.6,0
UDYAM-TN-34-22-0076055,Micro,2022Q3,120162,46528,8487,8269,16701,79986,25,12383,21629,12383,0,1464,20.9,14.6,0
UDYAM-TN-34-22-0076055,Micro,2022Q4,117139,52923,9747,9022,28153,99846,509,17266,21085,17266,0,2217,33.1,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q1,136606,49512,10824,12786,26142,99264,4920,15353,24589,15353,0,1780,71.0,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q2,164979,70630,17383,12323,32668,133005,3481,20412,29696,20412,0,1523,23.4,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q3,139237,42109,9101,11814,14085,77109,6436,11214,25063,11214,0,2552,85.1,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q4,120304,39966,10896,6919,22716,80497,2750,12856,21655,12856,0,2609,74.2,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q1,145702,71009,17035,9524,19452,117020,4691,20343,26226,20343,0,5572,82.2,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q2,183286,56112,10986,16895,26691,110682,945,16737,32991,16737,0,7,92.6,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q3,107620,39225,5815,9034,24120,78193,3121,11384,19372,11384,0,1565,67.7,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q4,121524,47116,9004,9537,30029,95685,3521,14535,21874,14535,0,3620,18.2,14.6,0
UDYAM-TN-37-20-0982189,Micro,2022Q1,1578707,560894,122482,103281,349647,1136304,76057,177430,284167,177430,0,17995,40.0,4.8,0
UDYAM-TN-37-20-0982189,Micro,2022Q2,1844851,804599,109227,132764,426971,1473561,7924,219193,332073,219193,0,49010,73.0,4.8,0
UDYAM-TN-37-20-0982189,Micro,2022Q3,1948528,936704,209275,115864,450594,1712436,66308,276307,350735,276307,0,74556,25.6,4.8,0
UDYAM-TN-37-20-0982189,Micro,2022Q4,1289596,459482,92892,65386,299100,916860,42762,148779,232127,148779,0,13945,40.4,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q1,1499384,523846,75802,122087,308923,1030658,53117,184459,269889,184459,0,35256,70.3,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q2,2203575,669090,111482,174438,453321,1408331,27535,238067,396644,238067,0,65358,78.3,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q3,1897793,763730,216714,174515,389552,1544511,31538,261907,341603,261907,0,3248,75.3,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q4,1452553,684772,163651,81414,249049,1178885,24209,208870,261459,208870,0,18265,24.1,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q1,1727902,578191,108177,102549,193909,982826,74266,153073,311022,153073,0,64227,30.6,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q2,1955473,656307,134139,124461,369006,1283913,68426,193702,351985,193702,0,13341,29.1,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q3,1584157,791976,137116,118383,377673,1425147,42982,229907,285148,229907,0,57264,52.0,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q4,1597898,640778,136862,132362,389822,1299824,672,214984,287622,214984,0,37638,19.8,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q1,789016,263495,79213,53734,173124,569568,2703,82356,142023,82356,0,6811,61.7,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q2,787707,349602,73303,46396,166619,635919,4974,93417,141787,93417,0,19120,69.6,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q3,635629,242225,64934,53469,140688,501316,5174,89486,114413,89486,0,28737,54.2,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q4,606893,271216,38713,57139,110416,477483,23309,84202,109241,84202,0,3046,27.4,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q1,615936,204895,54611,48859,107395,415760,12466,70109,110868,70109,0,25099,48.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q2,792870,322559,63602,44795,101696,532653,27420,92088,142717,92088,0,19363,49.2,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q3,761266,262574,56266,63030,187601,569471,18817,93433,137028,93433,0,13154,75.9,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q4,525400,260450,53965,40251,119546,474211,22073,84619,94572,84619,0,18922,80.6,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q1,783627,314251,73219,67689,130618,585775,23287,102608,141053,102608,0,365,11.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q2,807808,399616,95754,64690,102349,662409,35694,117117,145405,117117,0,17307,73.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q3,871749,342311,98694,85402,143988,670395,25571,99137,156915,99137,0,30478,82.1,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q4,647845,274577,61117,61372,86242,483307,28865,71005,116612,71005,0,13999,88.7,4.8,0
UDYAM-TN-35-22-0692688,Micro,2022Q1,187503,69293,22455,16673,24337,132757,2677,23409,33751,23409,0,4628,14.8,8.6,0
UDYAM-TN-35-22-0692688,Micro,2022Q2,160729,78684,13916,11886,28513,132999,421,21279,28931,21279,0,7197,63.3,8.6,0
UDYAM-TN-35-22-0692688,Micro,2022Q3,181564,81207,12438,11704,30696,136045,6193,21494,32681,21494,0,7562,55.7,8.6,0
UDYAM-TN-35-22-0692688,Micro,2022Q4,103964,36155,8043,7397,22959,74554,5088,12924,18713,12924,0,3194,27.1,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q1,177551,78361,14561,11819,27739,132480,2971,23550,31959,23550,0,5022,94.3,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q2,180496,58904,15556,16269,42826,133555,2144,21313,32489,21313,0,8659,65.3,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q3,172514,60978,17422,11313,25842,115555,210,20619,31052,20619,0,8461,68.3,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q4,105955,33781,9831,9064,22082,74758,458,12486,19072,12486,0,3195,71.4,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q1,154795,60063,13164,10319,27451,110997,1207,19671,27863,19671,0,2020,52.0,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q2,153177,62348,8757,10781,29411,111297,5083,18666,27572,18666,0,6935,41.6,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q3,135532,49522,7595,11042,14549,82707,4934,13239,24396,13239,0,3825,83.0,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q4,115189,54664,8728,6317,23948,93656,2871,15199,20734,15199,0,2302,87.2,8.6,0
UDYAM-TN-25-21-0389044,Micro,2022Q1,92886,32423,10347,8863,10031,61663,1099,9905,16719,9905,0,3995,79.8,3.9,0
UDYAM-TN-25-21-0389044,Micro,2022Q2,115526,40888,6237,11084,28142,86351,4299,13641,20795,13641,0,3640,55.1,3.9,0
UDYAM-TN-25-21-0389044,Micro,2022Q3,100766,35744,9320,6260,11257,62581,4258,9775,18138,9775,0,3377,13.9,3.9,0
UDYAM-TN-25-21-0389044,Micro,2022Q4,72729,31738,7052,5585,9152,53527,2291,9614,13091,9614,0,2585,78.3,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q1,90609,40574,7138,6482,14725,68920,1333,11170,16310,11170,0,766,17.0,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q2,82190,39022,7765,7527,20040,74354,3500,12217,14794,12217,0,670,80.2,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q3,80286,31942,6825,6252,14081,59100,3840,9018,14452,9018,0,3911,14.6,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q4,59928,25554,4789,3416,9250,43008,1794,6468,10787,6468,0,813,86.4,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q1,77914,38748,4815,4118,16325,64007,3273,10673,14025,10673,0,2028,71.6,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q2,81893,38262,5159,7136,10081,60638,326,9241,14741,9241,0,1225,35.0,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q3,86928,37182,4549,7792,16154,65678,1514,9755,15647,9755,0,3859,76.8,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q4,60407,18445,6315,3430,11334,39525,939,6330,10873,6330,0,128,55.4,3.9,0
UDYAM-TN-03-21-0126125,Micro,2022Q1,191078,81368,22500,11044,27928,142840,6878,21402,34394,21402,0,5744,88.8,2.5,0
UDYAM-TN-03-21-0126125,Micro,2022Q2,216781,71858,15341,12641,30762,130601,2639,22385,39021,22385,0,9267,91.8,2.5,0
UDYAM-TN-03-21-0126125,Micro,2022Q3,152405,50269,13583,9447,17552,90851,3883,15693,27433,15693,0,558,55.3,2.5,0
UDYAM-TN-03-21-0126125,Micro,2022Q4,130097,47591,7547,9847,19728,84714,527,13613,23417,13613,0,3205,13.1,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q1,197259,83652,19599,16624,44161,164036,637,24208,35507,24208,0,4742,13.9,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q2,215623,89683,23365,16826,29265,159140,9444,27370,38812,27370,0,6316,10.0,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q3,220264,106710,19013,16629,40403,182754,8829,32852,39648,32852,0,3546,53.1,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q4,133786,61126,8352,7464,13545,90488,4955,13135,24081,13135,0,6585,46.2,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q1,214622,99129,12229,15182,51444,177984,1426,30551,38632,30551,0,248,17.2,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q2,256980,115860,28252,18788,29732,192632,3058,28146,46256,28146,0,10098,35.1,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q3,173880,64173,9697,10442,42279,126591,6932,18732,31298,18732,0,5812,40.3,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q4,143252,51093,13545,10497,24535,99669,4782,15995,25785,15995,0,6179,44.5,2.5,0
UDYAM-TN-38-23-0117985,Micro,2022Q1,1005746,363989,56372,74335,235817,730512,45859,114276,181034,114276,0,10371,64.0,11.4,0
UDYAM-TN-38-23-0117985,Micro,2022Q2,1107362,355043,102853,58847,160246,676988,53005,109661,199325,109661,0,14039,55.2,11.4,0
UDYAM-TN-38-23-0117985,Micro,2022Q3,1031877,310376,113369,90861,198534,713139,31535,116241,185738,116241,0,30714,16.5,11.4,0
UDYAM-TN-38-23-0117985,Micro,2022Q4,782666,384024,63688,53889,95530,597131,32286,101309,140880,101309,0,16514,29.9,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q1,794788,248421,46336,69219,133931,497907,741,81308,143062,81308,0,21898,51.1,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q2,1004019,460952,120254,65513,247522,894241,19620,147146,180723,147146,0,44486,47.8,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q3,809842,380737,63204,63929,169424,677294,1961,109976,145772,109976,0,23148,86.8,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q4,774386,311906,66308,63754,131548,573517,35071,101579,139390,101579,0,34664,56.7,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q1,969988,326295,90612,89058,99118,605082,48487,107784,174598,107784,0,28500,53.2,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q2,1242556,513872,83457,74484,211880,883692,19003,127932,223660,127932,0,51886,41.4,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q3,750658,341455,80934,68979,88078,579446,34714,94979,135118,94979,0,29004,52.5,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q4,736520,324540,71188,58599,169306,623634,4963,96849,132574,96849,0,17511,44.3,11.4,0
UDYAM-TN-24-20-0354279,Small,2022Q1,13652910,5875037,1213448,1355362,1964351,10408198,364449,1604172,2457524,1604172,0,604248,76.7,7.4,0
UDYAM-TN-24-20-0354279,Small,2022Q2,11523702,5438609,851904,1079675,2821375,10191563,310187,1549182,2074266,1549182,0,501171,55.8,7.4,0
UDYAM-TN-24-20-0354279,Small,2022Q3,14060240,4797952,1010367,1320528,1819433,8948280,693752,1586348,2530843,1586348,0,155023,66.0,7.4,0
UDYAM-TN-24-20-0354279,Small,2022Q4,10251457,4858243,624804,858505,1786710,8128262,469741,1320230,1845262,1320230,0,16590,71.2,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q1,12246364,4273598,1047019,754416,2520756,8595788,224788,1461796,2204346,1461796,0,546296,11.2,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q2,16457672,6256762,1460389,894939,3913789,12525878,244905,1908635,2962381,1908635,0,770117,52.4,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q3,10470168,4137108,1193886,588045,2384548,8303587,121887,1360141,1884630,1360141,0,242541,71.9,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q4,11052016,3525457,935339,737595,1658003,6856395,33620,1137290,1989363,1137290,0,105886,86.8,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q1,13700418,6132618,708951,1145586,2512655,10499810,488192,1769754,2466075,1769754,0,620050,35.7,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q2,14775436,6433935,1060751,931710,3684895,12111290,479368,1825209,2659579,1825209,0,112344,26.7,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q3,10173689,5052228,586138,616294,2044768,8299429,210033,1457588,1831264,1457588,0,262990,16.5,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q4,8653582,3874849,711939,807652,1508634,6903073,145398,1161572,1557645,1161572,0,260531,18.8,7.4,0
UDYAM-TN-33-23-0142240,Medium,2022Q1,24157881,8257968,1538068,1367382,5216217,16379635,975673,2494405,4348419,2494405,0,1145408,24.0,2.6,0
UDYAM-TN-33-23-0142240,Medium,2022Q2,39269674,19024381,2597907,2871903,4123546,28617737,1109730,4985470,7068541,4985470,0,1124994,25.9,2.6,0
UDYAM-TN-33-23-0142240,Medium,2022Q3,30001298,12491915,2490161,2536126,7454664,24972865,1153804,4427928,5400234,4427928,0,697284,23.2,2.6,0
UDYAM-TN-33-23-0142240,Medium,2022Q4,25498941,11969930,2344964,2357592,5354763,22027249,1081402,3673345,4589809,3673345,0,1055540,22.4,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q1,32853182,16189344,3726227,2622994,4613340,27151906,206993,4542359,5913573,4542359,0,1479336,18.1,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q2,32799782,11677203,2514035,1863398,5357264,21411900,1048941,3137645,5903961,3137645,0,1459356,83.8,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q3,28567009,12705566,2604662,1796129,3501377,20607733,725042,3211795,5142062,3211795,0,826573,92.3,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q4,26041338,7866530,1486089,2304757,6203025,17860401,756003,2585011,4687441,2585011,0,765592,54.1,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q1,32865678,11684761,3884267,2726470,4876737,23172235,26094,3490958,5915822,3490958,0,1335552,43.6,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q2,38737456,17334377,3138109,3042497,7819391,31334374,1279479,4792644,6972742,4792644,0,1622308,42.3,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q3,31645596,13780208,1826076,3050781,4873229,23530295,370560,4233015,5696207,4233015,0,293538,55.5,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q4,24541470,8018363,1566835,2127964,4454952,16168114,84289,2472633,4417465,2472633,0,815664,91.1,2.6,0
UDYAM-TN-06-22-0028784,Micro,2022Q1,657866,221774,59275,45644,149390,476083,26995,83477,118416,83477,0,31705,13.8,12.9,0
UDYAM-TN-06-22-0028784,Micro,2022Q2,870351,309530,68735,83934,116393,578592,43476,91718,156663,91718,0,4224,52.2,12.9,0
UDYAM-TN-06-22-0028784,Micro,2022Q3,662672,298657,53527,40379,152747,545310,7513,89749,119281,89749,0,10860,10.3,12.9,0
UDYAM-TN-06-22-0028784,Micro,2022Q4,679612,244383,48641,41287,86899,421210,16473,61942,122330,61942,0,19819,21.9,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q1,885495,412514,49974,50227,185596,698312,37342,119940,159389,119940,0,21280,87.2,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q2,744411,354349,37953,40744,140231,573278,35429,83124,133994,83124,0,35055,65.3,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q3,673931,236890,69032,37336,126618,469877,29732,80155,121308,80155,0,21736,70.0,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q4,722820,221024,39306,71425,91188,422942,23657,74475,130108,74475,0,31105,93.7,12.9,0
UDYAM-TN-06-22-0028784,Micro,2024Q1,713886,332276,80254,53812,98011,564353,30284,83384,128499,83384,0,27658,30.2,12.9,0
UDYAM-TN-06-22-0028784,Micro,2024Q2,752513,267991,39415,38058,108933,454397,6149,80270,135452,80270,0,4062,37.8,12.9,0
UDYAM-TN-06-22-0028784,Micro,2024Q3,678775,247563,50310,60178,111124,469175,10510,71280,122180,71280,0,8367,54.2,12.9,0
UDYAM-TN-06-22-0028784,Micro,2024Q4,564431,266992,52941,41202,103524,464659,21957,80046,101598,80046,0,22154,47.7,12.9,0
UDYAM-TN-30-22-0710092,Micro,2022Q1,57294,28561,4962,3348,13196,50068,2008,7777,10313,7777,0,1482,72.1,0.1,0
UDYAM-TN-30-22-0710092,Micro,2022Q2,75125,28952,4081,3804,8761,45597,1759,7374,13523,7374,0,2099,12.3,0.1,0
UDYAM-TN-30-22-0710092,Micro,2022Q3,53547,22612,5413,5057,8320,41402,1748,7077,9638,7077,0,1517,65.2,0.1,0
UDYAM-TN-30-22-0710092,Micro,2022Q4,48021,21479,4855,3295,7910,37539,342,5858,8644,5858,0,1876,66.9,0.1,0
UDYAM-TN-30-22-0710092,Micro,2023Q1,50009,17311,3929,3890,8021,33151,7,5406,9002,5406,0,1168,92.8,0.1,0
UDYAM-TN-30-22-0710092,Micro,2023Q2,78844,39110,9288,6521,15066,69987,2803,10489,14192,10489,0,1033,31.6,0.1,0
UDYAM-TN-30-22-0710092,Micro,2023Q3,66131,21911,7391,3527,11161,43990,739,7698,11904,7698,0,64,14.1,0.1,0
UDYAM-TN-30-22-0710092,Micro,2023Q4,39085,14606,4379,3707,7752,30445,1941,4477,7035,4477,0,1522,19.1,0.1,0
UDYAM-TN-30-22-0710092,Micro,2024Q1,53894,17211,6390,3517,7355,34473,264,5123,9701,5123,0,2197,73.8,0.1,0
UDYAM-TN-30-22-0710092,Micro,2024Q2,58301,20455,4998,4570,11893,41916,2527,6984,10494,6984,0,1914,33.0,0.1,0
UDYAM-TN-30-22-0710092,Micro,2024Q3,63569,27759,4313,4868,14461,51401,3106,7602,11442,7602,0,47,10.1,0.1,0
UDYAM-TN-30-22-0710092,Micro,2024Q4,42322,17420,3113,2878,6179,29590,1375,4456,7618,4456,0,2052,85.7,0.1,0
UDYAM-TN-32-22-0272029,Micro,2022Q1,817022,357308,81208,76262,164733,679511,25141,114284,147064,114284,0,22539,43.2,8.7,0
UDYAM-TN-32-22-0272029,Micro,2022Q2,1070255,504922,90251,56187,198736,850096,18125,136937,192646,136937,0,10697,59.5,8.7,0
UDYAM-TN-32-22-0272029,Micro,2022Q3,968577,368346,77600,71582,146171,663699,38247,114263,174344,114263,0,39160,31.9,8.7,0
UDYAM-TN-32-22-0272029,Micro,2022Q4,706884,215171,42722,51662,142021,451575,15339,79199,127239,79199,0,33052,33.0,8.7,0
UDYAM-TN-32-22-0272029,Micro,2023Q1,995079,406620,111914,53222,111564,683320,49591,104995,179114,104995,0,33950,69.5,8.7,0
